method,time_days,skill_mean,skill_std
Traditional-NPZ,0.6597222222222222,0.8598078138466899,0.07600712415330177
Traditional-NPZ,0.6666666666666666,0.8597699093642475,0.07601683183973679
Traditional-NPZ,0.673611111111111,0.8597311926582395,0.0760267587577571
Traditional-NPZ,0.6805555555555555,0.8596915837841497,0.07603702969268368
Traditional-NPZ,0.6875,0.8596511271252448,0.07604771119138556
Traditional-NPZ,0.6944444444444444,0.8596098457872656,0.07605895147663286
Traditional-NPZ,0.7013888888888888,0.8595676210192297,0.07607065733675568
Traditional-NPZ,0.7083333333333333,0.8595245224681353,0.07608260809568329
Traditional-NPZ,0.7152777777777778,0.8594805171649845,0.07609499982988453
Traditional-NPZ,0.7222222222222222,0.8594357388924406,0.07610781983982293
Traditional-NPZ,0.7291666666666666,0.859390059521066,0.07612100514121885
Traditional-NPZ,0.736111111111111,0.8593434943116492,0.07613447047700883
Traditional-NPZ,0.7430555555555555,0.8592961307193624,0.07614822228428446
Traditional-NPZ,0.75,0.8592478145728762,0.0761624925546325
Traditional-NPZ,0.7569444444444444,0.8591984912178849,0.0761771554427913
Traditional-NPZ,0.7638888888888888,0.8591483035093853,0.07619215500590919
Traditional-NPZ,0.7708333333333333,0.8590971767789177,0.07620734246549316
Traditional-NPZ,0.7777777777777777,0.8590451021362706,0.07622291251962283
Traditional-NPZ,0.7847222222222222,0.8589920942808512,0.076239022684088
Traditional-NPZ,0.7916666666666666,0.8589382189803046,0.07625551663642884
Traditional-NPZ,0.798611111111111,0.8588832558017372,0.07627240433682778
Traditional-NPZ,0.8055555555555555,0.8588270237351231,0.07628965382849205
Traditional-NPZ,0.8125,0.8587696605432577,0.07630738107485849
Traditional-NPZ,0.8194444444444444,0.8587112988670049,0.07632561995072848
Traditional-NPZ,0.8263888888888888,0.8586518510671989,0.07634438689523441
Traditional-NPZ,0.8333333333333333,0.8585915485432556,0.07636359427731679
Traditional-NPZ,0.8402777777777777,0.858530265244868,0.07638313274514873
Traditional-NPZ,0.8472222222222222,0.8584680618234983,0.07640306490462143
Traditional-NPZ,0.8541666666666666,0.8584046777274745,0.07642343550131872
Traditional-NPZ,0.861111111111111,0.8583403246105061,0.07644423579668465
Traditional-NPZ,0.8680555555555555,0.8582749030896057,0.07646556153904117
Traditional-NPZ,0.875,0.858208310978487,0.07648733973062082
Traditional-NPZ,0.8819444444444444,0.8581408013968667,0.07650968071490166
Traditional-NPZ,0.8888888888888888,0.8580722382534486,0.07653241893294979
Traditional-NPZ,0.8958333333333333,0.858002813219974,0.07655572113328563
Traditional-NPZ,0.9027777777777777,0.8579325754943269,0.07657965080745063
Traditional-NPZ,0.9097222222222222,0.8578613491336929,0.07660417253932482
Traditional-NPZ,0.9166666666666666,0.85778896722927,0.07662903156779773
Traditional-NPZ,0.923611111111111,0.8577153241944173,0.07665424081260483
Traditional-NPZ,0.9305555555555555,0.8576404333164696,0.07667992455343575
Traditional-NPZ,0.9375,0.8575641391473108,0.07670605927223993
Traditional-NPZ,0.9444444444444444,0.8574866762864338,0.07673240819689392
Traditional-NPZ,0.9513888888888888,0.8574082753280668,0.07675945145374545
Traditional-NPZ,0.9583333333333333,0.8573286516848957,0.07678696592896167
Traditional-NPZ,0.9652777777777777,0.8572479322854266,0.07681491763339701
Traditional-NPZ,0.9722222222222222,0.857165957136865,0.07684323227409591
Traditional-NPZ,0.9791666666666666,0.8570828587403828,0.07687209517261294
Traditional-NPZ,0.986111111111111,0.8569985845448034,0.07690154588277752
Traditional-NPZ,0.9930555555555555,0.8569128713760799,0.0769316399448398
Traditional-NPZ,1.0,0.8568259736407043,0.0769622886212858
Traditional-NPZ,1.0069444444444444,0.8567378364854242,0.07699337785132221
Traditional-NPZ,1.0138888888888888,0.8566484863600724,0.07702500307974901
Traditional-NPZ,1.0208333333333333,0.8565577565313833,0.07705723870997218
Traditional-NPZ,1.0277777777777777,0.8564657161952387,0.07708998014937506
Traditional-NPZ,1.034722222222222,0.856372612346538,0.07712340031616383
Traditional-NPZ,1.0416666666666665,0.8562783343258936,0.07715746855239566
Traditional-NPZ,1.0486111111111112,0.8561828687611637,0.07719218751720032
Traditional-NPZ,1.0555555555555556,0.8560861282493366,0.07722747241912026
Traditional-NPZ,1.0625,0.8559882067649411,0.07726343134153184
Traditional-NPZ,1.0694444444444444,0.8558890698159062,0.07729995250295395
Traditional-NPZ,1.0763888888888888,0.8557888289140083,0.0773371591598266
Traditional-NPZ,1.0833333333333333,0.8556874302558835,0.07737473501901881
Traditional-NPZ,1.0902777777777777,0.855584886170808,0.0774128325171548
Traditional-NPZ,1.097222222222222,0.8554812099555364,0.07745152956997252
Traditional-NPZ,1.1041666666666665,0.8553764145944162,0.07749100954328628
Traditional-NPZ,1.1111111111111112,0.8552703812714564,0.07753125093449058
Traditional-NPZ,1.1180555555555556,0.8551631430787624,0.07757202982447478
Traditional-NPZ,1.125,0.8550546584032565,0.07761339466854444
Traditional-NPZ,1.1319444444444444,0.8549452309367774,0.0776557348939537
Traditional-NPZ,1.1388888888888888,0.8548348816282755,0.07769880944827172
Traditional-NPZ,1.1458333333333333,0.854723481394884,0.07774244338866293
Traditional-NPZ,1.1527777777777777,0.8546111989785639,0.07778669789832143
Traditional-NPZ,1.159722222222222,0.8544977093514075,0.07783151182394348
Traditional-NPZ,1.1666666666666665,0.8543830351739943,0.0778771683682467
Traditional-NPZ,1.173611111111111,0.8542670704985655,0.07792361181069139
Traditional-NPZ,1.1805555555555556,0.8541496122852363,0.07797094864346107
Traditional-NPZ,1.1875,0.8540308277878501,0.0780188133362737
Traditional-NPZ,1.1944444444444444,0.8539107388320645,0.07806743286915427
Traditional-NPZ,1.2013888888888888,0.8537895607665522,0.07811668305639378
Traditional-NPZ,1.2083333333333333,0.8536674048752326,0.07816664792051682
Traditional-NPZ,1.2152777777777777,0.8535444004924023,0.07821751168828296
Traditional-NPZ,1.222222222222222,0.8534205100663134,0.07826921455413102
Traditional-NPZ,1.2291666666666665,0.8532953153542872,0.07832165001518977
Traditional-NPZ,1.236111111111111,0.8531689445075945,0.07837481108123232
Traditional-NPZ,1.2430555555555556,0.8530416516394003,0.07842879735642778
Traditional-NPZ,1.25,0.8529134750830909,0.07848344093152379
Traditional-NPZ,1.2569444444444444,0.8527842717941951,0.07853870309271282
Traditional-NPZ,1.2638888888888888,0.8526540365911929,0.07859485874530116
Traditional-NPZ,1.2708333333333333,0.8525227403265828,0.07865181158578177
Traditional-NPZ,1.2777777777777777,0.8523906271338827,0.07870967621163755
Traditional-NPZ,1.284722222222222,0.8522573419715592,0.0787683947427448
Traditional-NPZ,1.2916666666666665,0.8521229922781499,0.07882805519929023
Traditional-NPZ,1.298611111111111,0.8519877239160762,0.07888824969700385
Traditional-NPZ,1.3055555555555556,0.8518514931664263,0.07894928003901036
Traditional-NPZ,1.3125,0.8517145679353865,0.07901112625245274
Traditional-NPZ,1.3194444444444444,0.8515768955423488,0.07907371487502288
Traditional-NPZ,1.3263888888888888,0.8514386006512886,0.07913708012600167
Traditional-NPZ,1.3333333333333333,0.8512995447038827,0.07920126523828822
Traditional-NPZ,1.3402777777777777,0.8511597180040075,0.07926623138906344
Traditional-NPZ,1.347222222222222,0.8510191403154601,0.07933188408824363
Traditional-NPZ,1.3541666666666665,0.850877758715237,0.07939836633805611
Traditional-NPZ,1.361111111111111,0.8507357285556051,0.07946550082580649
Traditional-NPZ,1.3680555555555556,0.8505928674116201,0.07953325414552685
Traditional-NPZ,1.375,0.8504494674978182,0.07960174773233396
Traditional-NPZ,1.3819444444444444,0.8503056663988926,0.07967096305066725
Traditional-NPZ,1.3888888888888888,0.8501610738883605,0.07974083518924045
Traditional-NPZ,1.3958333333333333,0.8500159872565384,0.07981164604607921
Traditional-NPZ,1.4027777777777777,0.8498702793128984,0.07988339087395979
Traditional-NPZ,1.409722222222222,0.8497242184161654,0.07995582946317391
Traditional-NPZ,1.4166666666666665,0.8495777972831269,0.08002898099038243
Traditional-NPZ,1.423611111111111,0.849430879257833,0.08010288294311792
Traditional-NPZ,1.4305555555555556,0.8492835026582878,0.08017767422167661
Traditional-NPZ,1.4375,0.8491358413832995,0.08025327056957929
Traditional-NPZ,1.4444444444444444,0.8489877704107113,0.08032959521136661
Traditional-NPZ,1.4513888888888888,0.8488390645912514,0.0804065864074599
Traditional-NPZ,1.4583333333333333,0.8486898874574637,0.08048414171999554
Traditional-NPZ,1.4652777777777777,0.8485401519055171,0.08056222257295902
Traditional-NPZ,1.472222222222222,0.8483898613825678,0.08064065219388888
Traditional-NPZ,1.4791666666666665,0.848239241293967,0.08071976036675887
Traditional-NPZ,1.486111111111111,0.8480884190552843,0.08079935723057335
Traditional-NPZ,1.4930555555555556,0.8479373410481267,0.08087949210230358
Traditional-NPZ,1.5,0.8477859467880776,0.08096001201374854
Traditional-NPZ,1.5069444444444444,0.8476342707470794,0.08104112514729193
Traditional-NPZ,1.5138888888888888,0.8474822186249339,0.08112298472876345
Traditional-NPZ,1.5208333333333333,0.8473301219709597,0.08120538912156083
Traditional-NPZ,1.5277777777777777,0.8471779946208097,0.08128813321462247
Traditional-NPZ,1.534722222222222,0.8470259220659262,0.0813713178334034
Traditional-NPZ,1.5416666666666665,0.8468742338203838,0.0814550012565899
Traditional-NPZ,1.548611111111111,0.8467226444627246,0.08153919322282392
Traditional-NPZ,1.5555555555555554,0.846571156193833,0.08162389090617941
Traditional-NPZ,1.5625,0.8464198328754862,0.08170914482163252
Traditional-NPZ,1.5694444444444444,0.8462688962057846,0.08179490257101962
Traditional-NPZ,1.5763888888888888,0.8461184313738431,0.08188139506114965
Traditional-NPZ,1.5833333333333333,0.8459685375472586,0.08196847692449863
Traditional-NPZ,1.5902777777777777,0.8458189481025307,0.08205624095483592
Traditional-NPZ,1.597222222222222,0.8456700318571079,0.08214450185091951
Traditional-NPZ,1.6041666666666665,0.8455215809095977,0.08223397538447719
Traditional-NPZ,1.611111111111111,0.8453739901363414,0.08232398046101459
Traditional-NPZ,1.6180555555555554,0.8452274007517184,0.08241428696352711
Traditional-NPZ,1.625,0.8450816889330217,0.08250474016867518
Traditional-NPZ,1.6319444444444444,0.8449366455721458,0.0825956267632795
Traditional-NPZ,1.6388888888888888,0.8447921690627809,0.08268773506425632
Traditional-NPZ,1.6458333333333333,0.8446485017343293,0.08278043696693363
Traditional-NPZ,1.6527777777777777,0.844505975619069,0.08287366835641816
Traditional-NPZ,1.659722222222222,0.844364628063113,0.08296714899702717
Traditional-NPZ,1.6666666666666665,0.8442245870797772,0.08306080328806466
Traditional-NPZ,1.673611111111111,0.8440856584829066,0.08315476493464106
Traditional-NPZ,1.6805555555555554,0.8439477457014046,0.08324969490699906
Traditional-NPZ,1.6875,0.8438110404510671,0.08334514354683906
Traditional-NPZ,1.6944444444444444,0.8436759987348135,0.08344034229326631
Traditional-NPZ,1.7013888888888888,0.8435427482173868,0.08353543599910437
Traditional-NPZ,1.7083333333333333,0.8434111470296544,0.08363028718670955
Traditional-NPZ,1.7152777777777777,0.8432812470128055,0.08372541786436052
Traditional-NPZ,1.722222222222222,0.8431528040195407,0.08382100626471677
Traditional-NPZ,1.7291666666666665,0.8430261939640148,0.08391682623267654
Traditional-NPZ,1.736111111111111,0.8429014672620719,0.08401264959624832
Traditional-NPZ,1.7430555555555554,0.8427788302852788,0.0841085783275243
Traditional-NPZ,1.75,0.8426581404712359,0.08420472590017547
Traditional-NPZ,1.7569444444444444,0.8425396486368568,0.08430102683270117
Traditional-NPZ,1.7638888888888888,0.8424233229780033,0.08439763310081747
Traditional-NPZ,1.7708333333333333,0.8423095530698512,0.08449417150179833
Traditional-NPZ,1.7777777777777777,0.8421982525515181,0.08459005474858682
Traditional-NPZ,1.784722222222222,0.8420894842506277,0.08468556949041979
Traditional-NPZ,1.7916666666666665,0.8419833291896468,0.08478062542473717
Traditional-NPZ,1.798611111111111,0.8418799435811566,0.08487536548031868
Traditional-NPZ,1.8055555555555554,0.8417794773698543,0.08497000894754765
Traditional-NPZ,1.8125,0.8416817118278532,0.08506488087085273
Traditional-NPZ,1.8194444444444444,0.8415869091615663,0.0851596877941355
Traditional-NPZ,1.8263888888888888,0.841495139684169,0.08525428735927153
Traditional-NPZ,1.8333333333333333,0.8414066734608993,0.0853484156119621
Traditional-NPZ,1.8402777777777777,0.8413216015534933,0.08544172071372684
Traditional-NPZ,1.847222222222222,0.8412401831780209,0.08553431823232649
Traditional-NPZ,1.8541666666666665,0.8411624858077785,0.08562602510363423
Traditional-NPZ,1.861111111111111,0.8410882759418631,0.08571689290225323
Traditional-NPZ,1.8680555555555554,0.8410178715974881,0.08580706622589467
Traditional-NPZ,1.875,0.840951395032945,0.08589608851231027
Traditional-NPZ,1.8819444444444444,0.8408887160086223,0.08598461818899139
Traditional-NPZ,1.8888888888888888,0.84082957048503,0.08607272050484045
Traditional-NPZ,1.8958333333333333,0.8407741439849405,0.08616006790852235
Traditional-NPZ,1.9027777777777777,0.8407224117010723,0.08624666552786714
Traditional-NPZ,1.909722222222222,0.840674738499036,0.08633252224426996
Traditional-NPZ,1.9166666666666665,0.8406312299753661,0.08641761416854594
Traditional-NPZ,1.923611111111111,0.8405920992271319,0.08650216709169516
Traditional-NPZ,1.9305555555555554,0.8405573234344496,0.0865855151886323
Traditional-NPZ,1.9375,0.8405270987818898,0.08666776305963891
Traditional-NPZ,1.9444444444444444,0.8405014291616576,0.08674896768121179
Traditional-NPZ,1.9513888888888888,0.8404802035604098,0.08682934010519783
Traditional-NPZ,1.9583333333333333,0.8404636890932405,0.08690880389795533
Traditional-NPZ,1.9652777777777777,0.8404512789372548,0.0869877386958249
Traditional-NPZ,1.972222222222222,0.8404435698430524,0.08706563928364322
Traditional-NPZ,1.9791666666666665,0.8404403838088692,0.08714287312854072
Traditional-NPZ,1.986111111111111,0.8404419523798851,0.08721845171205844
Traditional-NPZ,1.9930555555555554,0.8404485731514788,0.08729187944286226
Traditional-NPZ,2.0,0.8404599324091796,0.08736412738507074
Traditional-NPZ,2.006944444444444,0.8404759936445391,0.08743482359716238
Traditional-NPZ,2.013888888888889,0.8404966691785054,0.08750371756514046
Traditional-NPZ,2.020833333333333,0.8405225037469959,0.08757074528788407
Traditional-NPZ,2.0277777777777777,0.8405533615857271,0.08763577749358133
Traditional-NPZ,2.0347222222222223,0.8405893965088038,0.08769877293233277
Traditional-NPZ,2.0416666666666665,0.8406306060490769,0.08776036305048017
Traditional-NPZ,2.048611111111111,0.8406765282830879,0.08782045628474386
Traditional-NPZ,2.0555555555555554,0.8407280601160098,0.0878780048407122
Traditional-NPZ,2.0625,0.840785005308045,0.08793302672629756
Traditional-NPZ,2.069444444444444,0.8408471108166579,0.08798544763946023
Traditional-NPZ,2.076388888888889,0.8409145453935172,0.08803577516794431
Traditional-NPZ,2.083333333333333,0.8409876497998191,0.08808323247089592
Traditional-NPZ,2.0902777777777777,0.8410660491186586,0.08812799373852725
Traditional-NPZ,2.0972222222222223,0.8411496256628802,0.08817091207467734
Traditional-NPZ,2.1041666666666665,0.8412385357691767,0.08821151732560334
Traditional-NPZ,2.111111111111111,0.8413325102337759,0.08825011623478216
Traditional-NPZ,2.1180555555555554,0.8414317445596036,0.08828689155490232
Traditional-NPZ,2.125,0.8415358380086393,0.08832184376849513
Traditional-NPZ,2.131944444444444,0.8416448277917637,0.08835505332679461
Traditional-NPZ,2.138888888888889,0.841758856244915,0.08838595949331045
Traditional-NPZ,2.145833333333333,0.8418780179560625,0.0884149090918374
Traditional-NPZ,2.1527777777777777,0.8420025273737307,0.08844217695868778
Traditional-NPZ,2.1597222222222223,0.8421318379113926,0.08846746271684107
Traditional-NPZ,2.1666666666666665,0.8422657162727852,0.08849150407734625
Traditional-NPZ,2.173611111111111,0.8424042309288012,0.08851365374744388
Traditional-NPZ,2.1805555555555554,0.8425475269128396,0.08853406913873064
Traditional-NPZ,2.1875,0.8426958860026144,0.08855240130019286
Traditional-NPZ,2.194444444444444,0.8428492470595804,0.08856833805348203
Traditional-NPZ,2.201388888888889,0.8430075736687821,0.08858206183478012
Traditional-NPZ,2.208333333333333,0.8431705588628599,0.08859390103591848
Traditional-NPZ,2.2152777777777777,0.843338455005639,0.08860355005238449
Traditional-NPZ,2.2222222222222223,0.8435110865109914,0.08861125466287524
Traditional-NPZ,2.2291666666666665,0.8436890058129777,0.08861684503425933
Traditional-NPZ,2.236111111111111,0.8438710746605393,0.08862059379250953
Traditional-NPZ,2.2430555555555554,0.8440568976052081,0.08862380535800989
Traditional-NPZ,2.25,0.8442466307739009,0.08862569059768108
Traditional-NPZ,2.256944444444444,0.8444399113691811,0.08862675156683669
Traditional-NPZ,2.263888888888889,0.8446360585481341,0.08862710550253199
Traditional-NPZ,2.270833333333333,0.844835996000355,0.08862600755790097
Traditional-NPZ,2.2777777777777777,0.8450392681484218,0.08862420756829534
Traditional-NPZ,2.284722222222222,0.8452457855912667,0.0886213536943762
Traditional-NPZ,2.2916666666666665,0.8454562261258711,0.08861725670117568
Traditional-NPZ,2.298611111111111,0.8456699399069323,0.08861232178474135
Traditional-NPZ,2.3055555555555554,0.8458873105943762,0.08860582870658372
Traditional-NPZ,2.3125,0.846107777093823,0.08859804267299771
Traditional-NPZ,2.319444444444444,0.8463319004401749,0.08858878095020274
Traditional-NPZ,2.326388888888889,0.8465596154852782,0.08857807317433855
Traditional-NPZ,2.333333333333333,0.8467902204010744,0.08856592393216568
Traditional-NPZ,2.3402777777777777,0.8470239765599995,0.08855244921465939
Traditional-NPZ,2.347222222222222,0.8472604028251848,0.08853811644850362
Traditional-NPZ,2.3541666666666665,0.8474991170326517,0.08852333625443383
Traditional-NPZ,2.361111111111111,0.8477390940316281,0.08850838675759834
Traditional-NPZ,2.3680555555555554,0.8479815774649387,0.08849340768955492
Traditional-NPZ,2.375,0.8482261185512867,0.08847758055460618
Traditional-NPZ,2.381944444444444,0.8484719445641723,0.08846111980346132
Traditional-NPZ,2.388888888888889,0.8487192253806575,0.0884439771887876
Traditional-NPZ,2.395833333333333,0.8489668695256714,0.088426228599872
Traditional-NPZ,2.4027777777777777,0.8492150011009113,0.08840921852957617
Traditional-NPZ,2.409722222222222,0.8494644790276071,0.08839249103587464
Traditional-NPZ,2.4166666666666665,0.8497144768171746,0.08837604339203176
Traditional-NPZ,2.423611111111111,0.8499658636553483,0.08835992915830755
Traditional-NPZ,2.4305555555555554,0.850218396729163,0.08834364710724674
Traditional-NPZ,2.4375,0.8504716879427042,0.0883276635244167
Traditional-NPZ,2.444444444444444,0.8507257400867576,0.08831185279763762
Traditional-NPZ,2.451388888888889,0.8509802593369409,0.08829640373051577
Traditional-NPZ,2.458333333333333,0.8512348987891898,0.0882816087805147
Traditional-NPZ,2.4652777777777777,0.8514896661026579,0.08826755502308471
Traditional-NPZ,2.472222222222222,0.8517443117175034,0.08825375448387972
Traditional-NPZ,2.4791666666666665,0.8519989862415873,0.0882405882416036
Traditional-NPZ,2.486111111111111,0.8522532451102343,0.08822791678423143
Traditional-NPZ,2.4930555555555554,0.8525066870177774,0.0882155868926565
Traditional-NPZ,2.5,0.8527594749363845,0.08820401030777802
Traditional-NPZ,2.506944444444444,0.8530117161446452,0.0881931078241568
Traditional-NPZ,2.513888888888889,0.8532638255433963,0.08818297106556884
Traditional-NPZ,2.520833333333333,0.8535167961846083,0.08817363369255991
Traditional-NPZ,2.5277777777777777,0.8537702703432919,0.08816503449118102
Traditional-NPZ,2.534722222222222,0.8540238271724274,0.08815739200945549
Traditional-NPZ,2.5416666666666665,0.8542759510256637,0.08815054390549615
Traditional-NPZ,2.548611111111111,0.854525815806326,0.08814452271103661
Traditional-NPZ,2.5555555555555554,0.8547737899646074,0.08813936906919492
Traditional-NPZ,2.5625,0.8550204013038851,0.08813500450867891
Traditional-NPZ,2.569444444444444,0.8552661916100367,0.08813165790438411
Traditional-NPZ,2.576388888888889,0.8555106723213963,0.08812955641302771
Traditional-NPZ,2.583333333333333,0.8557530631581334,0.08812906004430422
Traditional-NPZ,2.5902777777777777,0.855993550508743,0.08812986865979802
Traditional-NPZ,2.597222222222222,0.856232763347308,0.0881316248631431
Traditional-NPZ,2.6041666666666665,0.856469566085795,0.08813428897581702
Traditional-NPZ,2.611111111111111,0.856703992920418,0.08813823897451081
Traditional-NPZ,2.6180555555555554,0.8569357506687041,0.08814324109845272
Traditional-NPZ,2.625,0.8571646981458525,0.08815003242556163
Traditional-NPZ,2.631944444444444,0.8573908467968256,0.08815862842951766
Traditional-NPZ,2.638888888888889,0.8576147452732275,0.08816835622374446
Traditional-NPZ,2.645833333333333,0.8578356358499244,0.08817958685729994
Traditional-NPZ,2.6527777777777777,0.8580545787526301,0.08819187050107365
Traditional-NPZ,2.659722222222222,0.8582710828503523,0.08820524006602976
Traditional-NPZ,2.6666666666666665,0.8584850709335549,0.08821991167313767
Traditional-NPZ,2.673611111111111,0.85869602125855,0.08823602040632358
Traditional-NPZ,2.6805555555555554,0.8589035138541976,0.08825305236370373
Traditional-NPZ,2.6875,0.8591084836968031,0.08827102669214469
Traditional-NPZ,2.694444444444444,0.8593109329526042,0.08828976123321237
Traditional-NPZ,2.701388888888889,0.8595105415360996,0.0883093249470304
Traditional-NPZ,2.708333333333333,0.8597086749518148,0.08832992991419808
Traditional-NPZ,2.7152777777777777,0.8599053839917694,0.0883517413630746
Traditional-NPZ,2.722222222222222,0.8600988890493755,0.08837535673819369
Traditional-NPZ,2.7291666666666665,0.8602895740907192,0.08840005219107323
Traditional-NPZ,2.736111111111111,0.8604767993556279,0.08842594478178033
Traditional-NPZ,2.7430555555555554,0.8606610537345681,0.08845238707059012
Traditional-NPZ,2.75,0.8608420187245505,0.08847987902127163
Traditional-NPZ,2.756944444444444,0.8610208289881742,0.0885077307902459
Traditional-NPZ,2.763888888888889,0.8611981267544017,0.0885365515117644
Traditional-NPZ,2.770833333333333,0.8613732950778095,0.08856583115047915
Traditional-NPZ,2.7777777777777777,0.8615467905913846,0.08859563209725138
Traditional-NPZ,2.784722222222222,0.8617178364324412,0.08862572617000912
Traditional-NPZ,2.7916666666666665,0.8618856820158681,0.08865611980877657
Traditional-NPZ,2.798611111111111,0.8620505830564951,0.0886860673755717
Traditional-NPZ,2.8055555555555554,0.8622125112650881,0.08871612587593548
Traditional-NPZ,2.8125,0.8623722085254898,0.08874653355407798
Traditional-NPZ,2.819444444444444,0.8625294150596775,0.08877720767157272
Traditional-NPZ,2.826388888888889,0.8626836888214209,0.08880862947917298
Traditional-NPZ,2.833333333333333,0.8628347110310417,0.08884003613816208
Traditional-NPZ,2.8402777777777777,0.8629828164162572,0.08887189782385402
Traditional-NPZ,2.847222222222222,0.8631290879127338,0.08890399188900153
Traditional-NPZ,2.8541666666666665,0.8632738574440908,0.08893620344967695
Traditional-NPZ,2.861111111111111,0.8634166642292462,0.08896771382481729
Traditional-NPZ,2.8680555555555554,0.8635572950498237,0.08899866148662876
Traditional-NPZ,2.875,0.8636951998560659,0.08902868405952262
Traditional-NPZ,2.881944444444444,0.8638312807461495,0.08905814286429935
Traditional-NPZ,2.888888888888889,0.8639657392850609,0.0890872105858769
Traditional-NPZ,2.895833333333333,0.8640979308032652,0.08911606862813931
Traditional-NPZ,2.9027777777777777,0.8642275195952803,0.08914394535949711
Traditional-NPZ,2.909722222222222,0.864354394208696,0.08917109190066633
Traditional-NPZ,2.9166666666666665,0.8644792591248794,0.08919784443037192
Traditional-NPZ,2.923611111111111,0.8646028220891012,0.08922348330513047
Traditional-NPZ,2.9305555555555554,0.8647236521489411,0.08924846572010499
Traditional-NPZ,2.9375,0.8648430703694867,0.08927270636358726
Traditional-NPZ,2.944444444444444,0.8649608547298839,0.08929614746448765
Traditional-NPZ,2.951388888888889,0.865077399995757,0.08931842406668837
Traditional-NPZ,2.958333333333333,0.8651935886546132,0.08933923738043194
Traditional-NPZ,2.9652777777777777,0.8653093089724497,0.08935855748979937
Traditional-NPZ,2.972222222222222,0.8654246410269485,0.08937640045850442
Traditional-NPZ,2.9791666666666665,0.8655398344914363,0.08939315586512635
Traditional-NPZ,2.986111111111111,0.8656551608062001,0.08940852358713637
Traditional-NPZ,2.9930555555555554,0.8657699997121254,0.0894222266752436
Traditional-NPZ,3.0,0.8658837705752129,0.0894341301384306
Traditional-NPZ,3.006944444444444,0.8659966849614905,0.08944440117157287
Traditional-NPZ,3.013888888888889,0.8661092682742534,0.0894526467708168
Traditional-NPZ,3.020833333333333,0.8662215253185296,0.08945907304479803
Traditional-NPZ,3.0277777777777777,0.866333043349005,0.08946359863383517
Traditional-NPZ,3.034722222222222,0.8664435681512693,0.08946624494913323
Traditional-NPZ,3.0416666666666665,0.8665542891797469,0.08946752973824644
Traditional-NPZ,3.048611111111111,0.8666636609724844,0.08946790561948022
Traditional-NPZ,3.0555555555555554,0.866772744033581,0.08946694312598452
Traditional-NPZ,3.0625,0.8668814354858512,0.08946492329159234
Traditional-NPZ,3.069444444444444,0.8669901172919446,0.089462092249745
Traditional-NPZ,3.076388888888889,0.8670997830686948,0.08945799323265452
Traditional-NPZ,3.083333333333333,0.8672095793856669,0.08945278036891356
Traditional-NPZ,3.0902777777777777,0.8673191840096834,0.08944599616283605
Traditional-NPZ,3.097222222222222,0.8674291425830328,0.08943755719443842
Traditional-NPZ,3.1041666666666665,0.8675394040470035,0.08942716670150619
Traditional-NPZ,3.1111111111111107,0.8676503386898866,0.08941480720440298
Traditional-NPZ,3.1180555555555554,0.8677618975917547,0.08940026138047993
Traditional-NPZ,3.125,0.8678738766274882,0.08938345475175374
Traditional-NPZ,3.131944444444444,0.86798671922391,0.08936472439256946
Traditional-NPZ,3.138888888888889,0.8680997517462558,0.08934393647113677
Traditional-NPZ,3.145833333333333,0.8682136209559729,0.08932118428372544
Traditional-NPZ,3.1527777777777777,0.8683283700798542,0.08929653866522118
Traditional-NPZ,3.159722222222222,0.8684441136927338,0.08927016139732813
Traditional-NPZ,3.1666666666666665,0.8685606250639001,0.08924195022685409
Traditional-NPZ,3.1736111111111107,0.8686778242444476,0.08921208579339356
Traditional-NPZ,3.1805555555555554,0.8687957794930502,0.08918066407639152
Traditional-NPZ,3.1875,0.8689146664114563,0.08914778458874698
Traditional-NPZ,3.194444444444444,0.8690344957868835,0.08911285310076791
Traditional-NPZ,3.201388888888889,0.8691553519422254,0.0890762954038114
Traditional-NPZ,3.208333333333333,0.8692771025988397,0.08903837198513126
Traditional-NPZ,3.2152777777777777,0.8693997237066278,0.08899910539316107
Traditional-NPZ,3.222222222222222,0.8695231246368804,0.08895839533771831
Traditional-NPZ,3.2291666666666665,0.8696473408074169,0.08891611981344322
Traditional-NPZ,3.2361111111111107,0.8697724501231381,0.08887241479722878
Traditional-NPZ,3.2430555555555554,0.8698987349278332,0.08882732922323493
Traditional-NPZ,3.25,0.8700258314794107,0.08878076078223465
Traditional-NPZ,3.256944444444444,0.8701538106066843,0.08873272991425404
Traditional-NPZ,3.263888888888889,0.8702828344563073,0.08868330433674453
Traditional-NPZ,3.270833333333333,0.8704127645599862,0.08863248726605204
Traditional-NPZ,3.2777777777777777,0.8705435591903858,0.08858138460306557
Traditional-NPZ,3.284722222222222,0.8706755724774365,0.08852947288095747
Traditional-NPZ,3.2916666666666665,0.8708087730968352,0.08847657974595793
Traditional-NPZ,3.2986111111111107,0.870943125382016,0.08842251380887929
Traditional-NPZ,3.3055555555555554,0.8710782651145527,0.08836726385694604
Traditional-NPZ,3.3125,0.8712141796949104,0.08831094894447974
Traditional-NPZ,3.319444444444444,0.8713517277872563,0.08825325524895881
Traditional-NPZ,3.326388888888889,0.8714910005809211,0.08819427116972521
Traditional-NPZ,3.333333333333333,0.8716317836536127,0.08813398057677609
Traditional-NPZ,3.3402777777777777,0.8717732686075318,0.08807228423468705
