dataset,index,N_perturbed,P_perturbed,Z_perturbed,distance_N,distance_P,distance_Z,distance_total_L2,distance_total_L1,rk4_run_time,pinn_run_time
irreg_sparse,7537,1.6074085597346623,0.24506320911779533,0.13346571548358271,0.007408559734662257,0.054936790882204656,0.03346571548358271,0.06475254329063261,0.09581106610044962,0.029821157455444336,2.1475565433502197
irreg_sparse,7538,1.5896097301587346,0.3865127647043879,0.061878877248063596,0.010390269841265454,0.0865127647043879,0.03812112275193641,0.09510854937406678,0.13502415729758976,0.02994680404663086,2.1424646377563477
irreg_sparse,7539,1.5066139534080365,0.272138195828637,0.13543395689875837,0.09338604659196359,0.02786180417136297,0.03543395689875836,0.10369570449764463,0.15668180766208492,0.05139327049255371,2.0930533409118652
irreg_sparse,7540,1.4858946857497586,0.27409402630610186,0.05,0.11410531425024151,0.025905973693898132,0.05,0.12724441918282825,0.19001128794413963,0.052133798599243164,2.1248409748077393
irreg_sparse,7541,1.6993330702603286,0.33314046063280317,0.17517041177098058,0.09933307026032856,0.03314046063280318,0.07517041177098058,0.1289028307839534,0.20764394266411232,0.052314043045043945,2.143221139907837
irreg_sparse,7542,1.7086460651608069,0.24491635147980587,0.10372071240382812,0.10864606516080677,0.05508364852019412,0.003720712403828111,0.12186886193779999,0.16745042608482902,0.031969547271728516,2.1476635932922363
irreg_sparse,7543,1.6355068827835837,0.2838943977915168,0.1296182726763441,0.035506882783583604,0.016105602208483172,0.029618272676344093,0.048962957670419735,0.08123075766841087,0.03008127212524414,2.1468069553375244
irreg_sparse,7544,1.4173485978918376,0.3544704770315773,0.11275421267104245,0.18265140210816244,0.05447047703157731,0.012754212671042445,0.19102679786088503,0.24987609181078219,0.02969193458557129,2.1203672885894775
irreg_sparse,7545,1.5454798245362174,0.22480559930504307,0.11766338311866632,0.05452017546378274,0.07519440069495692,0.017663383118666318,0.09454439450158947,0.147377959277406,0.03419852256774902,2.079495906829834
irreg_sparse,7546,1.5912024405280518,0.3508807203308701,0.14682392274853068,0.008797559471948269,0.0508807203308701,0.04682392274853067,0.06970455146983627,0.10650220255134904,0.05207419395446777,2.1476242542266846
irreg_sparse,7547,1.6181492769708854,0.3452951289344343,0.11319440999520557,0.01814927697088531,0.045295128934434326,0.013194409995205561,0.050548367084155325,0.0766388159005252,0.051894187927246094,2.137179374694824
irreg_sparse,7548,1.7057505939941413,0.3589911530906443,0.10199686674651519,0.10575059399414122,0.05899115309064429,0.001996866746515183,0.12110793429780257,0.16673861383130067,0.031987667083740234,2.1398661136627197
irreg_sparse,7549,1.681770024322609,0.31179459784645386,0.12019564753384376,0.08177002432260894,0.01179459784645387,0.020195647533843758,0.08504888944243118,0.11376026970290656,0.02971673011779785,2.1417105197906494
irreg_sparse,7550,1.6523632192295181,0.18958931675709642,0.08438757690222883,0.05236321922951803,0.11041068324290357,0.01561242309777118,0.12319161277143495,0.1783863255701928,0.0298922061920166,2.1443607807159424
irreg_sparse,7551,1.6661748594838774,0.18825499776864546,0.12345188899320675,0.06617485948387736,0.11174500223135453,0.023451888993206743,0.13196987780833183,0.20137175070843863,0.029829025268554688,2.1220879554748535
irreg_sparse,7552,1.4363000189808328,0.23225638395385856,0.07243718104174532,0.16369998101916727,0.06774361604614143,0.027562818958254687,0.17929470234674608,0.2590064160235634,0.029732227325439453,2.137385129928589
irreg_sparse,7553,1.584009573798961,0.2977957690121451,0.06144443256721408,0.015990426201039076,0.0022042309878548827,0.038555567432785924,0.041798135657021826,0.05675022462167988,0.029727458953857422,2.143033742904663
irreg_sparse,7554,1.6209753090232137,0.27803914785424594,0.13131696145237795,0.02097530902321365,0.02196085214575405,0.031316961452377945,0.04362332736273913,0.07425312262134565,0.052251577377319336,2.1385304927825928
irreg_sparse,7555,1.6392960484315464,0.3457349146199744,0.07826619241399393,0.03929604843154633,0.04573491461997442,0.02173380758600607,0.06409539944345709,0.10676477063752682,0.052069902420043945,2.144881248474121
irreg_sparse,7556,1.7301457345685884,0.2693388347089905,0.0651920244658201,0.13014573456858836,0.030661165291009485,0.0348079755341799,0.1381651708795966,0.19561487539377775,0.03603386878967285,2.0810558795928955
irreg_sparse,7557,1.801048619066694,0.15635780332019908,0.05886818268816807,0.2010486190666938,0.1436421966798009,0.041131817311831936,0.25049042754364303,0.38582263305832665,0.029552698135375977,2.143202781677246
irreg_sparse,7558,1.629427112516167,0.1991120378732778,0.08535095006345714,0.02942711251616692,0.10088796212672219,0.014649049936542868,0.10610810768817529,0.14496412457943197,0.02928447723388672,2.138218641281128
irreg_sparse,7559,1.5888722918952154,0.3240356973598133,0.13260359172234507,0.011127708104784695,0.024035697359813313,0.03260359172234506,0.042006366522649816,0.06776699718694307,0.029243946075439453,2.1326487064361572
irreg_sparse,7560,1.674579130614828,0.232315516216898,0.19281556234093317,0.07457913061482802,0.06768448378310199,0.09281556234093316,0.1369597191911265,0.23507917673886317,0.029322385787963867,2.1315183639526367
irreg_sparse,7561,1.8189476655900656,0.3147460640743197,0.09244869445250178,0.2189476655900655,0.01474606407431972,0.007551305547498222,0.21957356145149803,0.24124503521188345,0.02925872802734375,2.1522676944732666
irreg_sparse,7562,1.640329789228637,0.23589397308086923,0.12043956970574474,0.04032978922863695,0.06410602691913075,0.02043956970574473,0.07844648237071307,0.12487538585351243,0.029505014419555664,2.1472325325012207
irreg_sparse,7563,1.6175748611812741,0.3017345789737258,0.07497069328579317,0.01757486118127405,0.0017345789737258088,0.025029306714206834,0.030632510578648044,0.04433874686920669,0.029454469680786133,2.153867721557617
irreg_sparse,7564,1.5680342854549743,0.27004113611128827,0.0945730591577595,0.031965714545025836,0.029958863888711718,0.005426940842240505,0.04414512565144208,0.06735151927597806,0.052353620529174805,2.142486572265625
irreg_sparse,7565,1.655287335080687,0.20193386273021874,0.08126693088126474,0.05528733508068684,0.09806613726978125,0.018733069118735263,0.1141253020935631,0.17208654146920335,0.05241870880126953,2.121048927307129
irreg_sparse,7566,1.6068375297021587,0.2642287329170602,0.06723208397129049,0.006837529702158562,0.03577126708293976,0.032767916028709515,0.04899052645166684,0.07537671281380784,0.05250048637390137,2.135807752609253
irreg_sparse,7567,1.533840082375102,0.28750979414018085,0.09729713905529995,0.06615991762489815,0.012490205859819137,0.0027028609447000557,0.06738282718794422,0.08135298442941734,0.030930042266845703,2.131873369216919
irreg_sparse,7568,1.6200691222722525,0.29914795168206815,0.11472798215895291,0.020069122272252438,0.0008520483179318417,0.014727982158952907,0.024908013039765826,0.035649152749137186,0.030356645584106445,2.1332058906555176
irreg_sparse,7569,1.6468893485407603,0.3369669169850715,0.05647850155358764,0.04688934854076021,0.036966916985071485,0.043521498446412364,0.07388697303976617,0.12737776397224407,0.04257035255432129,2.1300089359283447
irreg_sparse,7570,1.663675055492166,0.349908266677902,0.14597319480798424,0.0636750554921659,0.04990826667790199,0.04597319480798423,0.0930531160981504,0.15955651697805212,0.03104686737060547,2.148041009902954
irreg_sparse,7571,1.653942346650373,0.251720822714056,0.18403790420771127,0.05394234665037301,0.048279177285944,0.08403790420771126,0.11091900227274439,0.18625942814402827,0.031174898147583008,2.156625270843506
irreg_sparse,7572,1.6867043690921204,0.28914106710452064,0.08471805606505105,0.08670436909212031,0.010858932895479345,0.015281943934948958,0.08870795823217935,0.11284524592254862,0.031789302825927734,2.150938034057617
irreg_sparse,7573,1.6132326074237355,0.3982958424876106,0.12175854768713444,0.013232607423735443,0.09829584248761059,0.021758547687134436,0.10154116872989571,0.13328699759848045,0.030486583709716797,2.156308650970459
irreg_sparse,7574,1.6117830530649353,0.136776441004844,0.14570014456734473,0.011783053064935212,0.16322355899515598,0.045700144567344725,0.16990960468452762,0.2207067566274359,0.05171060562133789,2.1247832775115967
irreg_sparse,7575,1.4159532319784855,0.3601679462290869,0.08697319395943146,0.18404676802151454,0.06016794622908689,0.01302680604056855,0.19406981282056743,0.25724152029117,0.04294085502624512,2.1048967838287354
irreg_sparse,7576,1.73784004735862,0.21618781089007771,0.10770375947790639,0.13784004735861988,0.08381218910992227,0.007703759477906386,0.16150451885107542,0.22935599594644854,0.030043601989746094,2.13818359375
irreg_sparse,7577,1.6302599443653056,0.2323099301669053,0.09242961154938154,0.030259944365305547,0.0676900698330947,0.00757038845061847,0.07453133950422386,0.10552040264901871,0.029634475708007812,2.1359353065490723
irreg_sparse,7578,1.6810458188062831,0.2265192705516639,0.1653275149608261,0.08104581880628303,0.07348072944833609,0.06532751496082609,0.1274187056801213,0.2198540632154452,0.029590606689453125,2.148597240447998
irreg_sparse,7579,1.5843763883241966,0.36489135087873026,0.12984131252458353,0.015623611675803506,0.06489135087873027,0.029841312524583524,0.0731128483500175,0.1103562750791173,0.030019760131835938,2.1204612255096436
irreg_sparse,7580,1.7096331676570788,0.41148165004057413,0.10502680692808619,0.10963316765707876,0.11148165004057414,0.005026806928086186,0.15643803416748256,0.22614162462573908,0.029795408248901367,2.0442721843719482
irreg_sparse,7581,1.6437894721529307,0.2804005277249172,0.09098397715771056,0.04378947215293061,0.019599472275082797,0.009016022842289445,0.048815426381285554,0.07240496727030285,0.029994964599609375,2.0433075428009033
irreg_sparse,7582,1.6387134919416466,0.3696443467309186,0.09980580236914911,0.03871349194164653,0.06964434673091863,0.00019419763085089248,0.07968128514658994,0.10855203630341605,0.02967381477355957,2.0713047981262207
irreg_sparse,7583,1.5493348962855271,0.3587630382189212,0.11902729497921063,0.05066510371447297,0.058763038218921204,0.01902729497921063,0.07988795497033699,0.1284554369126048,0.02970409393310547,1.9640471935272217
irreg_sparse,7584,1.53406957424311,0.2584141484248356,0.07961705801472975,0.06593042575689001,0.04158585157516437,0.020382941985270256,0.08057089062242814,0.12789921931732462,0.029967308044433594,2.0306355953216553
irreg_sparse,7585,1.615365003644015,0.28900749841642437,0.12427403390028258,0.01536500364401494,0.01099250158357562,0.02427403390028257,0.030759505032389133,0.05063153912787313,0.03054356575012207,2.047714948654175
irreg_sparse,7586,1.6404245255838013,0.43775586441983655,0.10933705263929482,0.04042452558380116,0.13775586441983656,0.00933705263929481,0.1438679985358827,0.18751744264293252,0.029222965240478516,2.0511693954467773
irreg_sparse,7587,1.6354916352909121,0.35174799157828585,0.11239964364752462,0.03549163529091204,0.05174799157828586,0.012399643647524619,0.06396297343459773,0.09963927051672251,0.037325143814086914,2.055298328399658
irreg_sparse,7588,1.6909316647792594,0.26525237739371565,0.14623774262383704,0.09093166477925929,0.034747622606284334,0.046237742623837036,0.10776777709159888,0.17191703000938066,0.0322108268737793,2.0382778644561768
irreg_sparse,7589,1.5761209664164302,0.2927432499673981,0.08020317265863551,0.02387903358356991,0.0072567500326019,0.019796827341364495,0.03185565944545371,0.0509326109575363,0.029308795928955078,2.0368916988372803
irreg_sparse,7590,1.476056418411063,0.2562012215941162,0.11805752734218747,0.12394358158893715,0.04379877840588381,0.018057527342187463,0.13268918079728687,0.18579988733700842,0.029206514358520508,1.9502100944519043
irreg_sparse,7591,1.5454863696542438,0.2798700011399061,0.10722502475489895,0.05451363034575629,0.020129998860093867,0.0072250247548989455,0.05855897651334118,0.0818686539607491,0.02919316291809082,2.018779754638672
irreg_sparse,7592,1.7586670672474858,0.21451897556065064,0.0877744832541926,0.1586670672474857,0.08548102443934935,0.012225516745807408,0.18064248400589716,0.25637360843264245,0.029230117797851562,2.0528969764709473
irreg_sparse,7593,1.505659269507407,0.249465293808582,0.14410780378423538,0.09434073049259317,0.05053470619141798,0.04410780378423537,0.11575589969585846,0.18898324046824652,0.0293123722076416,2.0489861965179443
irreg_sparse,7594,1.6150928697023978,0.27077482749547943,0.10115670959071439,0.01509286970239776,0.029225172504520558,0.001156709590714386,0.032912663229367985,0.045474751797632704,0.038309335708618164,2.041996955871582
irreg_sparse,7595,1.6169924198620744,0.21203104528058497,0.13094446828405862,0.016992419862074337,0.08796895471941502,0.030944468284058613,0.09478839298447157,0.13590584286554797,0.05218005180358887,2.033656120300293
irreg_sparse,7596,1.735098981731897,0.2960345265473826,0.07494172545798256,0.13509898173189683,0.003965473452617385,0.02505827454201745,0.13746045601452778,0.16412272972653166,0.05220365524291992,2.0549280643463135
irreg_sparse,7597,1.5255754430980408,0.37432654091106604,0.08215172333811879,0.07442455690195926,0.07432654091106605,0.017848276661881213,0.10668650492755118,0.16659937447490653,0.041219472885131836,2.0464084148406982
irreg_sparse,7598,1.5173149917696953,0.29137357611775533,0.05,0.08268500823030478,0.00862642388224466,0.05,0.09701147238879396,0.14131143211254943,0.029645919799804688,2.0499861240386963
irreg_sparse,7599,1.702213972738471,0.3729313138328635,0.16261992580387968,0.10221397273847099,0.0729313138328635,0.06261992580387968,0.14031367669636455,0.23776521237521417,0.029665231704711914,1.8763442039489746
irreg_sparse,7600,1.5283679313132164,0.2922956924676498,0.13140649084754802,0.07163206868678373,0.007704307532350185,0.03140649084754801,0.07859311220621211,0.11074286706668193,0.029618024826049805,2.0700786113739014
irreg_sparse,7601,1.6302003820215663,0.4061024934755545,0.14034222371692068,0.030200382021566163,0.1061024934755545,0.04034222371692067,0.11746189684491179,0.17664509921404134,0.029581785202026367,2.064052104949951
irreg_sparse,7602,1.5075357685679518,0.21223504669106202,0.09440655910255388,0.0924642314320483,0.08776495330893797,0.0055934408974461225,0.12760724001682927,0.18582262563843238,0.029642343521118164,2.058115243911743
irreg_sparse,7603,1.521582182527138,0.30952199231478694,0.17964912441472808,0.07841781747286203,0.009521992314786953,0.07964912441472807,0.11217845361245982,0.16758893420237705,0.02972722053527832,2.0591228008270264
irreg_sparse,7604,1.5490760547438018,0.41551178441136527,0.08070344949336056,0.050923945256198255,0.11551178441136528,0.019296550506639448,0.12770504062020924,0.18573228017420298,0.02939581871032715,2.007493019104004
irreg_sparse,7605,1.5166101937759005,0.428838520206535,0.0923463487573782,0.08338980622409964,0.12883852020653502,0.007653651242621809,0.15366132385361747,0.21988197767325646,0.02976250648498535,2.0237138271331787
irreg_sparse,7606,1.5579730169661352,0.1890417964976251,0.11375543286103207,0.04202698303386487,0.1109582035023749,0.013755432861032063,0.119445394053507,0.16674061939727183,0.05065584182739258,2.0739176273345947
irreg_sparse,7607,1.7067910917478628,0.263234376508219,0.14707822215548957,0.10679109174786272,0.036765623491780974,0.04707822215548957,0.1223617887608769,0.19063493739513326,0.05150794982910156,2.0597779750823975
irreg_sparse,7608,1.544824867103372,0.3374264291028753,0.11805638486635534,0.05517513289662812,0.0374264291028753,0.01805638486635533,0.06907290293592033,0.11065794686585875,0.051119089126586914,2.063546657562256
irreg_sparse,7609,1.5094888651715388,0.34558411828092517,0.11580954534947743,0.09051113482846129,0.04558411828092518,0.015809545349477427,0.10256763179260044,0.1519047984588639,0.035593271255493164,2.0703752040863037
irreg_sparse,7610,1.631908214034936,0.3085858935222828,0.07354968798691307,0.03190821403493582,0.008585893522282784,0.026450312013086938,0.0423257687002245,0.06694441957030554,0.029391765594482422,2.0457305908203125
irreg_sparse,7611,1.766338051653715,0.26841166006040457,0.1766318763535831,0.16633805165371496,0.03158833993959542,0.0766318763535831,0.18584567555249767,0.2745582679468935,0.02937936782836914,2.0631120204925537
irreg_sparse,7612,1.5853581802665118,0.3279013135163002,0.11747036048820689,0.014641819733488326,0.027901313516300208,0.017470360488206882,0.036028872819320136,0.060013493737995416,0.02939295768737793,2.05572509765625
irreg_sparse,7613,1.6283747623179663,0.34800501715084814,0.05776463624901017,0.028374762317966207,0.04800501715084815,0.04223536375098984,0.06995308970612182,0.1186151432198042,0.030040740966796875,2.0109682083129883
irreg_sparse,7614,1.608109370175513,0.27068926423852474,0.059321302447953216,0.008109370175512831,0.02931073576147525,0.04067869755204679,0.050790132408307605,0.07809880348903486,0.05196881294250488,2.001087188720703
irreg_sparse,7615,1.632536643855622,0.21072341939198574,0.10044691612305559,0.03253664385562183,0.08927658060801424,0.00044691612305558515,0.09502179104009714,0.12226014058669166,0.052187442779541016,2.0189921855926514
irreg_sparse,7616,1.5661519752874726,0.3012952726942126,0.08314340148007669,0.03384802471252746,0.0012952726942125903,0.016856598519923313,0.03783531976809663,0.05199989592666336,0.04972410202026367,2.0225648880004883
irreg_sparse,7617,1.6522903328417546,0.28139774663587364,0.05215737320122955,0.05229033284175455,0.018602253364126353,0.04784262679877046,0.07327509589165376,0.11873521300465137,0.029542922973632812,2.0631966590881348
irreg_sparse,7618,1.6231053255808687,0.28058713961986026,0.12606588784591888,0.02310532558086864,0.01941286038013973,0.026065887845918873,0.03987663134635074,0.06858407380692724,0.02954554557800293,2.0469179153442383
irreg_sparse,7619,1.5713456872362848,0.25738525420557307,0.18879082762427352,0.02865431276371533,0.04261474579442692,0.08879082762427351,0.10257142520842683,0.16005988618241576,0.029700517654418945,2.0593035221099854
irreg_sparse,7620,1.4958239022256359,0.3518979366806547,0.06612230036172032,0.1041760977743642,0.05189793668065473,0.03387769963827969,0.12121779453522752,0.18995173409329863,0.029582738876342773,1.9869627952575684
irreg_sparse,7621,1.5826768805464093,0.17111426310851163,0.10997516862525912,0.017323119453590774,0.12888573689148836,0.009975168625259115,0.1304267136393756,0.15618402497033823,0.029559612274169922,2.043045997619629
irreg_sparse,7622,1.6307278955778837,0.29539899970621725,0.08068126632003024,0.03072789557788358,0.004601000293782742,0.019318733679969766,0.036586694867756286,0.05464762955163609,0.029545068740844727,2.0425052642822266
irreg_sparse,7623,1.5378511453304087,0.37645410352451125,0.1747798049570069,0.06214885466959141,0.07645410352451126,0.0747798049570069,0.12369207457184422,0.21338276315110957,0.029625654220581055,2.033726930618286
irreg_sparse,7624,1.5143895891844663,0.30887368300467155,0.14163148645836354,0.08561041081553378,0.008873683004671562,0.04163148645836354,0.09560891880365956,0.13611558027856888,0.029546499252319336,2.1878597736358643
irreg_sparse,7625,1.5114362810461712,0.22683233687796112,0.07287980257495905,0.08856371895382886,0.07316766312203887,0.02712019742504096,0.11803619932057348,0.1888515795009087,0.02955174446105957,2.1782350540161133
irreg_sparse,7626,1.6571577057527958,0.3750477643525711,0.05,0.05715770575279566,0.0750477643525711,0.05,0.1067668968418686,0.18220547010536675,0.029475927352905273,2.181262969970703
irreg_sparse,7627,1.7769594893645708,0.27356262661859554,0.1780760147893516,0.17695948936457073,0.02643737338140445,0.07807601478935158,0.1952164431416177,0.2814728775353268,0.029527664184570312,2.1782262325286865
irreg_sparse,7628,1.5966462110224828,0.23857357685322228,0.05311614573957426,0.003353788977517258,0.06142642314677771,0.046883854260425746,0.07734694015554555,0.1116640663847207,0.02951788902282715,2.175184726715088
irreg_sparse,7629,1.6837392536444908,0.3826879526679139,0.12451878745308739,0.08373925364449075,0.0826879526679139,0.024518787453087387,0.1202111935533343,0.19094599376549204,0.02954244613647461,2.1717159748077393
irreg_sparse,7630,1.49072814231334,0.21781350004174344,0.11120326696919365,0.10927185768666003,0.08218649995825655,0.011203266969193645,0.1371877284907991,0.20266162461411025,0.029529333114624023,2.165294885635376
irreg_sparse,7631,1.4863573100961802,0.17206114788442495,0.06592921717543326,0.11364268990381987,0.12793885211557504,0.03407078282456674,0.1744816010114119,0.2756523248439616,0.029555320739746094,2.190448045730591
irreg_sparse,7632,1.5250793314028546,0.24174857682703377,0.10510952326646354,0.07492066859714552,0.05825142317296622,0.0051095232664635365,0.09503916094289672,0.13828161503657527,0.02956533432006836,2.1769580841064453
irreg_sparse,7633,1.6471918047761664,0.3061212054676273,0.12348594942739477,0.04719180477616636,0.006121205467627289,0.023485949427394764,0.05306717832064234,0.07679895967118841,0.02954387664794922,2.1741256713867188
irreg_sparse,7634,1.5426930320449546,0.29650017287627956,0.12162644460453714,0.05730696795504553,0.0034998271237204337,0.021626444604537137,0.06135177643988524,0.0824332396833031,0.05117988586425781,2.17445969581604
irreg_sparse,7635,1.5862499232385727,0.23449489290118983,0.10113783555878107,0.013750076761427366,0.06550510709881016,0.0011378355587810668,0.06694235084556384,0.0803930194190186,0.051512718200683594,2.1654372215270996
irreg_sparse,7636,1.5535228912688959,0.37011460681528885,0.10698594912920148,0.04647710873110422,0.07011460681528886,0.006985949129201474,0.0844096156258351,0.12357766467559456,0.05110788345336914,2.1841509342193604
irreg_sparse,7637,1.5002038707479617,0.37110996936558366,0.13572466288116583,0.0997961292520384,0.07110996936558367,0.035724662881165825,0.12764069372593032,0.2066307614987879,0.03490495681762695,2.1856372356414795
irreg_sparse,7638,1.5219424012195308,0.35892191237666704,0.05,0.07805759878046925,0.05892191237666705,0.05,0.10983979463517012,0.1869795111571363,0.029238224029541016,2.1664836406707764
irreg_sparse,7639,1.6151260813236261,0.2560240083802796,0.10813239494105827,0.015126081323626028,0.04397599161972038,0.00813239494105826,0.047210401635910865,0.06723446788440467,0.029241085052490234,2.1702091693878174
irreg_sparse,7640,1.6743988992033876,0.2547023616286584,0.14412196178773126,0.07439889920338749,0.0452976383713416,0.044121961787731256,0.09764128100703445,0.16381849936246035,0.02929830551147461,2.172445058822632
irreg_sparse,7641,1.6272414444719452,0.20613081418193818,0.13843254142020772,0.027241444471945098,0.0938691858180618,0.038432541420207716,0.10502657084319122,0.15954317171021462,0.029325008392333984,2.176443099975586
irreg_sparse,7642,1.694404648967714,0.3042036011856626,0.1367974295848619,0.09440464896771394,0.004203601185662598,0.0367974295848619,0.10140985570297528,0.13540567973823844,0.02947068214416504,2.1799561977386475
irreg_sparse,7643,1.6234486331692586,0.20593326765042158,0.06884065139788273,0.023448633169258493,0.09406673234957841,0.031159348602117276,0.10182972816295807,0.14867471412095418,0.029352188110351562,2.173628091812134
irreg_sparse,7644,1.5348568123683122,0.30271476526959074,0.05,0.06514318763168792,0.0027147652695907465,0.05,0.0821644986918698,0.11785795290127866,0.03876066207885742,2.178189516067505
irreg_sparse,7645,1.5916997755499847,0.3614886271640261,0.10544498362916452,0.008300224450015437,0.06148862716402609,0.005444983629164513,0.06228477216109175,0.07523383524320604,0.030045747756958008,2.1600911617279053
irreg_sparse,7646,1.6167595841300906,0.3520729085453604,0.18097174064258742,0.016759584130090488,0.0520729085453604,0.08097174064258741,0.0977184437415859,0.1498042333180383,0.029675960540771484,2.1744492053985596
irreg_sparse,7647,1.4436515986927552,0.3892728764952803,0.10584276617476909,0.15634840130724492,0.08927287649528032,0.005842766174769087,0.18013496880296703,0.2514640439772943,0.02981400489807129,2.178459882736206
irreg_sparse,7648,1.4797618967425505,0.2435311526987396,0.1463569617191835,0.12023810325744955,0.056468847301260394,0.04635696171918349,0.14069434988767673,0.22306391227789343,0.02977132797241211,2.186408281326294
irreg_sparse,7649,1.6413292974066265,0.32647560177709783,0.05021038609919244,0.041329297406626386,0.026475601777097846,0.049789613900807564,0.0699147621463188,0.1175945130845318,0.02978062629699707,2.1702687740325928
irreg_sparse,7650,1.5883676060450322,0.25194865517936466,0.1440788014335825,0.011632393954967846,0.04805134482063533,0.044078801433582504,0.06623582915625323,0.10376254020918568,0.029745101928710938,2.1828794479370117
irreg_sparse,7651,1.5815154661833655,0.29960675073318516,0.10631266903229813,0.01848453381663462,0.0003932492668148324,0.006312669032298129,0.019536694339511353,0.02519045211574758,0.029774188995361328,2.1851141452789307
irreg_sparse,7652,1.5619175457551175,0.3874624025729059,0.1547581107198641,0.038082454244882546,0.08746240257290588,0.054758110719864084,0.10999270827990154,0.18030296753765251,0.029786348342895508,2.1745200157165527
irreg_sparse,7653,1.4583055048050164,0.3746472602165387,0.09931174864148355,0.14169449519498367,0.07464726021653872,0.0006882513585164535,0.16015622721683162,0.21703000677003886,0.029900312423706055,2.178170680999756
irreg_sparse,7654,1.5997161746915138,0.2527285747696537,0.14858395385549675,0.00028382530848625187,0.047271425230346276,0.04858395385549674,0.06778693659066615,0.09613920439432927,0.042275428771972656,2.178433656692505
irreg_sparse,7655,1.6833798118652037,0.22991463904441395,0.11904480495065001,0.0833798118652036,0.07008536095558604,0.01904480495065,0.11057511222042614,0.17250997777143964,0.030061721801757812,2.1702868938446045
irreg_sparse,7656,1.6493354776278009,0.35038154214340755,0.07699164232474145,0.04933547762780077,0.050381542143407565,0.02300835767525855,0.07417326785590488,0.12272537744646689,0.029832839965820312,2.193028211593628
irreg_sparse,7657,1.5053626927262274,0.2818410235203787,0.10574881873722905,0.09463730727377273,0.01815897647962128,0.0057488187372290445,0.09653505721597429,0.11854510249062306,0.05097174644470215,2.178882122039795
irreg_sparse,7658,1.5016349220630991,0.2688617542712085,0.09194674977120848,0.09836507793690097,0.03113824572879148,0.008053250228791525,0.10348977603534917,0.13755657389448397,0.05238699913024902,2.15529727935791
irreg_sparse,7659,1.5852280866855741,0.25634027664134573,0.06989769772098449,0.014771913314425955,0.04365972335865426,0.030102302279015516,0.055050244951501875,0.08853393895209573,0.05253410339355469,2.1534171104431152
irreg_sparse,7660,1.5881419490555142,0.26852209561756213,0.071986575558277,0.011858050944485887,0.03147790438243786,0.028013424441723,0.04377469343655129,0.07134937976864675,0.05170440673828125,2.180575132369995
irreg_sparse,7661,1.533584240586874,0.28441968869176243,0.06702435253451339,0.06641575941312605,0.01558031130823756,0.03297564746548662,0.07577065741203444,0.11497171818685023,0.029871702194213867,2.177351474761963
irreg_sparse,7662,1.5565053498940191,0.34134996818943164,0.0796850798301572,0.04349465010598097,0.04134996818943165,0.020314920169842807,0.06335850723159286,0.10515953846525543,0.03014826774597168,2.165736198425293
irreg_sparse,7663,1.6898200130773813,0.3198346917422922,0.12582908932262085,0.08982001307738119,0.019834691742292188,0.025829089322620846,0.09554157001519605,0.13548379414229422,0.030208826065063477,2.175747871398926
irreg_sparse,7664,1.4891204748157527,0.35367028938350914,0.1391820470799256,0.11087952518424737,0.05367028938350915,0.03918204707992559,0.1292671724799737,0.20373186164768212,0.02982044219970703,2.1763031482696533
irreg_sparse,7665,1.5446003885692594,0.2857708734550509,0.07750557927308024,0.05539961143074068,0.014229126544949067,0.02249442072691976,0.06146205294935164,0.09212315870260951,0.029748916625976562,2.1829750537872314
irreg_sparse,7666,1.6892070302026703,0.3167322451813935,0.19861924840564113,0.08920703020267018,0.01673224518139349,0.09861924840564112,0.13402842393493972,0.2045585237897048,0.0521397590637207,2.18418025970459
irreg_sparse,7667,1.759877778834348,0.15976352097148264,0.058373534773272846,0.15987777883434795,0.14023647902851735,0.04162646522672716,0.21670241535938725,0.3417407230895924,0.04388737678527832,2.185648202896118
irreg_sparse,7668,1.6305189832019418,0.30178722757964765,0.20325192870805858,0.030518983201941685,0.0017872275796476655,0.10325192870805858,0.1076826973103658,0.13555813948964793,0.029661893844604492,2.169922113418579
irreg_sparse,7669,1.516303962724471,0.4318762846473181,0.15187397631735872,0.0836960372755291,0.1318762846473181,0.05187397631735871,0.16458216952933,0.26744629824020594,0.02966928482055664,2.1698782444000244
irreg_sparse,7670,1.6673245643776222,0.381537876079348,0.0609773116685075,0.06732456437762213,0.08153787607934804,0.03902268833149251,0.11271110153301007,0.18788512878846267,0.029628992080688477,2.1991539001464844
irreg_sparse,7671,1.5532121249337774,0.2575080305436695,0.11831265915811745,0.04678787506622273,0.04249196945633049,0.018312659158117445,0.06580293463768597,0.10759250368067066,0.02976250648498535,2.073951005935669
irreg_sparse,7672,1.5796551309205553,0.38305886809996126,0.10323733009007205,0.020344869079444772,0.08305886809996127,0.0032373300900720436,0.08557551971223194,0.10664106726947808,0.029939889907836914,2.1072943210601807
irreg_sparse,7673,1.68146436606821,0.37365675034830137,0.09805718472537935,0.08146436606820995,0.07365675034830138,0.00194281527462066,0.10984322619970069,0.15706393169113197,0.029949665069580078,2.0914995670318604
irreg_sparse,7674,1.5423818532184486,0.25110358156822876,0.07896475619173449,0.05761814678155153,0.04889641843177123,0.02103524380826552,0.07844228487281873,0.12754980902158827,0.052646636962890625,2.1329774856567383
irreg_sparse,7675,1.6293813954914897,0.3437990106212258,0.10236030279514845,0.02938139549148966,0.04379901062122582,0.0023603027951484418,0.052793851552149204,0.07554070890786392,0.05270028114318848,2.098710536956787
