dataset,method,index,jo_b,jb_b,J_total_b,jo_a,jb_a,J_total_a,misfitb,misfita,Improvement,pct_drop_J,pct_drop_Jo,pct_drop_Jb,cg_iterations,converged,exit_code,runtime,log_runtime,jo_jb_ratio,log_jo_jb_ratio,pct_drop_J_100
baseline,NN-NPZ,59,2885.968414151452,0.0,1442.984207075726,1439.5769858553099,56.148230590102216,747.8626082227061,6.324496739368163,4.565060475435436,27.819387635710925,0.4817250219679923,0.501180616254741,,48,1,0,0.8769018650054932,-0.05704900625916173,25.638866456266886,1.4088988202745991,48.17250219679923
baseline,NN-NPZ,60,2003.968928655727,1.3695501826753677e-27,1001.9844643278635,997.033051496078,50.09004264899521,523.5615470725365,5.122837879350763,3.680276805502008,28.159412962558495,0.4774753843875769,0.502470803195091,-3.657408343456688e+28,51,1,0,0.9298465251922607,-0.031588727534775186,19.90481538382316,1.2989581538789867,47.747538438757694
baseline,NN-NPZ,61,622.8500769947661,0.0,311.42503849738307,348.8611597613121,27.16687442885438,188.01401709508323,4.380221854181347,3.2704369931385577,25.336270581440797,0.3962784174251194,0.4398954537429662,,55,1,0,1.0340583324432373,0.014545038510008242,12.84141687609013,1.1086129448791697,39.62784174251194
baseline,NN-NPZ,62,3628.1365776822818,0.0,1814.0682888411409,1918.5189200752716,48.30514812986129,983.4120341025664,6.92774268407986,5.117552276963703,26.12958491192265,0.45789690490053847,0.4712109428634421,,50,1,0,0.9243752956390381,-0.03415166976044426,39.716655353537384,1.5989726682557965,45.78969049005385
baseline,NN-NPZ,63,1488.611955835479,0.0,744.3059779177395,903.6658875260421,65.62009380203433,484.6429906640382,5.052536332867641,4.214934327602618,16.577852193091093,0.34886591664913263,0.39294731311031134,,54,1,0,0.9911150932312012,-0.0038759101434972854,13.771176405999391,1.1389710415504046,34.88659166491326
baseline,NN-NPZ,64,609.4168083164534,0.0,304.7084041582267,446.32777471432485,26.458176920108805,236.39297581721684,3.8258495708223594,3.070993168295252,19.730425584005708,0.22419935718456763,0.2676149252474193,,56,1,0,1.0202703475952148,0.008715264812819529,16.869180974260768,1.227093997408698,22.419935718456763
baseline,NN-NPZ,65,905.7934526588851,0.0,452.8967263294426,495.85634342032574,9.338307964986955,252.59732569265634,3.1904736532957796,2.3233285214767476,27.179197387299077,0.44226285815783534,0.4525723916807098,,64,1,0,1.2051639556884766,0.08104613421963545,53.099163711401374,1.7250876811872369,44.226285815783534
baseline,NN-NPZ,66,571.6837086547864,0.0,285.8418543273932,356.15370772904134,29.836052351251666,192.9948800401465,4.688676472947025,3.769151117091051,19.611618783285646,0.32481938135239996,0.3770091707404133,,72,1,0,1.3314645290374756,0.12432960108026446,11.937025164594209,1.0768961094087235,32.48193813523999
baseline,NN-NPZ,67,337.90769018888574,1.9259299443872359e-28,168.95384509444287,185.84915862584174,11.661055220218389,98.75510692303007,2.7265248580407664,2.0636961059773054,24.310387272234824,0.4154906219042998,0.4500002100515835,-6.054766038714109e+28,58,1,0,1.0612273216247559,0.025808422499628753,15.93759356388342,1.2024227473723206,41.54906219042998
baseline,NN-NPZ,68,1103.6708699840417,4.8148248609680896e-29,551.8354349920209,635.5891178799873,10.52907222260248,323.0590950512949,3.809875454149928,2.918815421715221,23.38816696656356,0.4145734859234509,0.4241135331503518,-2.186802744988207e+29,56,1,0,1.020432472229004,0.00878427028808944,60.36515890883386,1.7807863482324224,41.45734859234509
