method,dataset,metric,value
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.455506039097294
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.67556873195186
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.55865961423479
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.19208779081194
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.29440018011673
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.06717401685184
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.447535373062415
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.79123321799905
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.85754083484566
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.394653131494437
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.07889689059145
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.121257434366775
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.03125609333552
NN-NPZ,irreg_sparse,Cost Function Reduction (%),17.497566945595196
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.301672147054106
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.88252245313569
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.18237837031308
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.00753614887733
NN-NPZ,irreg_sparse,Cost Function Reduction (%),48.00919581653761
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.19477720755216
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.05937625451257
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.243850176645093
NN-NPZ,irreg_sparse,Cost Function Reduction (%),47.320077507617086
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.00365446108279
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.752546803318975
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.05689474223213
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.53910362886046
NN-NPZ,irreg_sparse,Cost Function Reduction (%),44.36466485133091
NN-NPZ,irreg_sparse,Cost Function Reduction (%),21.55221175432826
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.095404311020207
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.74359154209565
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.298821324907784
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.15727839830536
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.29037633985639
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.72181793879683
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.70010077735705
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.97328912455679
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.59346067010454
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.420387058737163
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.235677810636695
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.235572453488903
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.904230262576355
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.79937539877513
NN-NPZ,irreg_sparse,Cost Function Reduction (%),12.245533319779147
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.338232561575886
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.47104430172674
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.19494999733267
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.19827709574639
NN-NPZ,irreg_sparse,Cost Function Reduction (%),21.89565482272861
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.664805294777324
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.83363498339623
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.8783896354269
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.005142411653132
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.28267152617059
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.76836776304862
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.63332532069386
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.934908888970114
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.19134291745382
NN-NPZ,irreg_sparse,Cost Function Reduction (%),50.82821562812136
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.28578990406894
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.0151791817401
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.145749595104924
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.163714781445023
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.572836886521806
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.33287788422157
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.53005851062316
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.632674818855214
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.78345979048825
NN-NPZ,irreg_sparse,Cost Function Reduction (%),15.991084104545472
NN-NPZ,irreg_sparse,Cost Function Reduction (%),16.455766757707117
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.93493972944644
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.161251860376193
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.27084811896284
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.63461988893536
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.41516084537753
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.29281564698645
NN-NPZ,irreg_sparse,Cost Function Reduction (%),49.71364249876816
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.044607863349835
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.93494147073533
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.218970233469726
NN-NPZ,irreg_sparse,Cost Function Reduction (%),19.374802920703804
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.92884178422506
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.31544512884503
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.71092680463645
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.932580864322862
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.48713151362494
NN-NPZ,irreg_sparse,Cost Function Reduction (%),21.1762480981727
NN-NPZ,irreg_sparse,Cost Function Reduction (%),15.49071270146663
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.82572304124962
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.20261492085955
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.957086888243154
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.028633187855963
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.23389749922412
NN-NPZ,irreg_sparse,Cost Function Reduction (%),19.268909661102096
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.96970464618104
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.41656898717286
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.473358965310744
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.636232074831938
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.61846844826754
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.55637658191074
NN-NPZ,irreg_sparse,Cost Function Reduction (%),19.743066187341935
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.12138668908973
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.746682845808834
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.715695755967083
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.49574292593212
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.842643576299565
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.399100708706385
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.061609557104504
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.25323250806404
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.71372875924236
NN-NPZ,irreg_sparse,Cost Function Reduction (%),45.680523849879926
NN-NPZ,irreg_sparse,Cost Function Reduction (%),44.723869443159096
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.45414342170533
NN-NPZ,irreg_sparse,Cost Function Reduction (%),20.60983757749636
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.00514245451285
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.453321258717533
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.077931085899074
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.02380547976973
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.064878401654695
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.40399765884818
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.07595423248346
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.92196380990236
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.07891103205206
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.78748080089431
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.10526284956164
NN-NPZ,irreg_sparse,Cost Function Reduction (%),20.98313952131075
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.450835216612795
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.241705562224084
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.92158131782798
NN-NPZ,irreg_sparse,Cost Function Reduction (%),50.549380881495324
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.299520337712785
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.28476524663262
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.12538905265489
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.28978764053178
NN-NPZ,irreg_sparse,Cost Function Reduction (%),12.332589732109733
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.154066149816362
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.82349562292422
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.821155334958142
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.34500221153457
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.17645935779036
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.45705378098359
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.046555635946863
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.375448864897557
NN-NPZ,irreg_sparse,Cost Function Reduction (%),19.831201985915563
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.34413945765651
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.57551511362844
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.50385216012343
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.3292563493103
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.11408426556479
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.11553354598048
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.20269503413892
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.21288492422013
NN-NPZ,irreg_sparse,Cost Function Reduction (%),44.10933009460854
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.679897062637277
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.32955593136164
NN-NPZ,irreg_sparse,Cost Function Reduction (%),44.606920251950925
NN-NPZ,irreg_sparse,Cost Function Reduction (%),0.573901873682377
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.567251292293626
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.30971259504157
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.08332878397326
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.44540294135264
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.66060495064448
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.5697968620636
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.67235888990153
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.02277861213477
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.499611365203037
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.97584224100109
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.77184622968731
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.61587739263884
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.070129116550696
NN-NPZ,irreg_sparse,Cost Function Reduction (%),47.63954537565688
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.553900763178504
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.459050065784595
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.210294151816925
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.11870715729181
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.226110605151504
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.82550955968627
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.18842252654793
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.182166930455654
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.438499038897504
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.23376512017354
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.729088684634824
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.524611994374443
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.83538817620326
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.90953530477071
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.24276354338821
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.44342784987027
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.986158775268535
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.10824127166775
NN-NPZ,irreg_sparse,Cost Function Reduction (%),47.888415647942445
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.376554467156765
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.63133522647221
NN-NPZ,irreg_sparse,Cost Function Reduction (%),48.64076466566749
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.153196341865026
NN-NPZ,irreg_sparse,Cost Function Reduction (%),23.118766517170506
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.233749331612515
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.934705038018862
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.73814047228732
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.00555982058467
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.527395695369492
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.54036994105857
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.28792079624041
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.375960008213085
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.659301421840105
NN-NPZ,irreg_sparse,Cost Function Reduction (%),45.243048845224514
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.9566845480035
NN-NPZ,irreg_sparse,Cost Function Reduction (%),20.130405104925323
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.75142094281237
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.923338420494613
NN-NPZ,irreg_sparse,Cost Function Reduction (%),47.47855237324454
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.96943064667948
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.75900339438837
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.41433774409714
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.89214052858682
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.15066361654634
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.864433650728213
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.7273218494588
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.67776723109719
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.733340345990836
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.506849904874507
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.37424911812636
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.974513634694336
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.376435737550274
NN-NPZ,irreg_sparse,Cost Function Reduction (%),15.456939486561334
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.9208969219471
NN-NPZ,irreg_sparse,Cost Function Reduction (%),16.942236507146387
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.08314808683426
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.862382067150264
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.4693900209944
NN-NPZ,irreg_sparse,Cost Function Reduction (%),45.10676716525677
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.62341313885853
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.545716992462083
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.272730798690386
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.04825589085404
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.57265131869855
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.534327196522604
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.106923032696226
NN-NPZ,irreg_sparse,Cost Function Reduction (%),49.01414728327974
NN-NPZ,irreg_sparse,Cost Function Reduction (%),49.420136630956314
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.20636948394996
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.638701926452676
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.65609942633031
NN-NPZ,irreg_sparse,Cost Function Reduction (%),12.61301771748164
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.29637385824788
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.825343404011292
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.20207988190529
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.19338669786425
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.647366308493563
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.40445437662264
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.79244226546943
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.643010800440383
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.454244716442176
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.653174125361613
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.514430551019316
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.97296138728637
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.41283904760925
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.57244368470225
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.33499930523146
NN-NPZ,irreg_sparse,Cost Function Reduction (%),18.4995593758181
NN-NPZ,irreg_sparse,Cost Function Reduction (%),25.408285665345325
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.087809711732085
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.248517350543057
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.2122643418861
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.39217877094216
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.45157700039475
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.92600169037119
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.1693423844307
NN-NPZ,irreg_sparse,Cost Function Reduction (%),46.639412350234046
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.962757393226646
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.56514877453207
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.1559274356278
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.374240193100896
NN-NPZ,irreg_sparse,Cost Function Reduction (%),6.686969244029687
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.3943501367415
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.34733255666336
NN-NPZ,irreg_sparse,Cost Function Reduction (%),33.7289186417443
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.70856798922626
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.88755715814314
NN-NPZ,irreg_sparse,Cost Function Reduction (%),20.622329841553707
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.46339284755528
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.56631539837207
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.90830181639869
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.89136436424532
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.47918674729247
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.84913734945474
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.826803128930525
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.388270597672985
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.260172690961284
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.70819367178389
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.48699364178917
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.96405400184592
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.82128682189286
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.18223788350454
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.7782746865758
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.132047915825076
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.26864581605798
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.82823954701525
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.93188140413748
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.928330989300107
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.2027033986689
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.97421556200489
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.46126955949474
NN-NPZ,irreg_sparse,Cost Function Reduction (%),30.202756122892225
NN-NPZ,irreg_sparse,Cost Function Reduction (%),21.899294283255585
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.658333511880336
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.197013766468825
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.00318145729378
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.233235853683595
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.01036202088582
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.31451749713264
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.14301239006047
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.97679603258665
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.5962354608065
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.99589093739913
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.434290967535567
NN-NPZ,irreg_sparse,Cost Function Reduction (%),22.168745509516445
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.462516813126747
NN-NPZ,irreg_sparse,Cost Function Reduction (%),7.311163927196633
NN-NPZ,irreg_sparse,Cost Function Reduction (%),21.863355320432024
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.83044986709124
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.45728331891172
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.75031443634392
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.06155295092351
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.22826383833295
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.8602525111889
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.944637701680886
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.050467250498894
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.61023210760168
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.296005746870115
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.59298021504431
NN-NPZ,irreg_sparse,Cost Function Reduction (%),32.051047126932595
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.598014611203816
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.799007040545774
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.9863582270208
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.399513470468165
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.30974694215289
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.37500645197367
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.663190915767416
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.9932010256475
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.266561064923486
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.908841083976284
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.01879680256884
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.155850801252996
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.571085527131245
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.09666743392024
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.46739638116894
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.92331573811078
NN-NPZ,irreg_sparse,Cost Function Reduction (%),35.334978455770695
NN-NPZ,irreg_sparse,Cost Function Reduction (%),27.310147651199852
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.15243370764808
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.64233586235431
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.65377599837538
NN-NPZ,irreg_sparse,Cost Function Reduction (%),26.12410977569517
NN-NPZ,irreg_sparse,Cost Function Reduction (%),28.88267650103718
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.828946476236595
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.0066335355541
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.3724285541868
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.48676889882233
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.9342697925317
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.48894027425123
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.02376926927472
NN-NPZ,irreg_sparse,Cost Function Reduction (%),31.909316421596966
NN-NPZ,irreg_sparse,Cost Function Reduction (%),44.669697145915755
NN-NPZ,irreg_sparse,Cost Function Reduction (%),24.478862270782614
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.01838662727789
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.088823318834045
NN-NPZ,irreg_sparse,Cost Function Reduction (%),37.138490519695
NN-NPZ,irreg_sparse,Cost Function Reduction (%),43.1400265888081
NN-NPZ,irreg_sparse,Cost Function Reduction (%),29.422905816145096
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.24354202287645
NN-NPZ,irreg_sparse,Cost Function Reduction (%),16.613974206941563
NN-NPZ,irreg_sparse,Cost Function Reduction (%),47.83859246575927
NN-NPZ,irreg_sparse,Cost Function Reduction (%),48.90798189147903
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.163263800330355
NN-NPZ,irreg_sparse,Cost Function Reduction (%),34.904772164204665
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.24264604278695
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.359519952844806
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.90342828902028
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.82632377725307
NN-NPZ,irreg_sparse,Cost Function Reduction (%),38.59264800521684
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.78065086758484
NN-NPZ,irreg_sparse,Cost Function Reduction (%),42.309129429820274
NN-NPZ,irreg_sparse,Cost Function Reduction (%),36.73713110541934
NN-NPZ,irreg_sparse,Cost Function Reduction (%),40.281354095300465
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.40285744528322
NN-NPZ,irreg_sparse,Cost Function Reduction (%),48.21811676007744
NN-NPZ,irreg_sparse,Cost Function Reduction (%),41.14735526075181
NN-NPZ,irreg_sparse,Cost Function Reduction (%),39.22261746734696
